Generation, Best Fitness, Average Fitness
1, -287,81660, -1723,82343
2, -287,81660, -1654,74478
3, -287,81660, -1575,44126
4, -264,63860, -1523,90364
5, -264,31961, -1423,13311
6, -187,78786, -1506,81039
7, -171,04664, -1273,71893
8, -136,76797, -1216,17297
9, -136,76797, -1138,40462
10, -112,53685, -1311,23133
11, -112,53685, -1294,78519
12, -93,78102, -1430,70644
13, -93,78102, -1154,47939
14, -82,95830, -1471,82666
15, -82,95830, -1370,88816
16, -82,95830, -1277,72094
17, -68,59036, -1313,39877
18, -68,59036, -1193,67321
19, -68,59036, -1225,97364
20, -68,59036, -4396,32268
21, -68,59036, -2243,29094
22, -68,59036, -1131,83377
23, -68,59036, -1200,76810
24, -68,59036, -1118,18051
25, -68,59036, -2333,45531
26, -68,59036, -1401,98819
27, -68,59036, -1682,77382
28, -68,59036, -1234,47614
29, -68,59036, -4695,22067
30, -68,59036, -1401,70068
31, -61,15373, -1351,19317
32, -61,15373, -1349,55283
33, -61,15373, -2393,46433
34, -61,15373, -1045,45541
35, -61,15373, -928,83848
36, -58,88292, -732,76462
37, -58,88292, -1071,03817
38, -58,88292, -1009,49955
39, -45,84795, -706,37333
40, -45,84795, -1027,21988
41, -45,84795, -637,67812
42, -45,84795, -982,88982
43, -45,84795, -1088,94466
44, -45,84795, -856,20846
45, -45,84795, -408,05631
46, -45,84795, -467,95348
47, -45,84795, -406,63433
48, -45,84795, -450,39316
49, -45,84795, -293,39181
50, -45,84795, -1844,98768
51, -45,84795, -301,93629
52, -45,84795, -341,79606
53, -45,84795, -5764,01667
54, -36,98221, -446,41136
55, -36,98221, -169,12523
56, -36,98221, -133,78048
57, -36,98221, -136,10697
58, -36,98221, -414,11335
59, -36,98221, -692,24542
60, -36,98221, -140,57187
61, -36,98221, -130,38977
62, -36,98221, -300,27882
63, -36,98221, -6228,35965
64, -36,98221, -425,41403
65, -36,98221, -503,15995
66, -30,18621, -3787,60959
67, -30,18621, -270,97066
68, -30,18621, -389,00093
69, -30,18621, -121,64925
70, -29,54797, -128,67683
71, -29,54797, -125,24168
72, -29,54797, -133,33061
73, -29,54643, -309,64449
74, -29,54643, -137,91563
75, -29,54643, -249,81125
76, -29,31806, -108,84622
77, -29,31806, -105,39737
78, -29,31806, -146,73016
79, -29,31806, -152,07550
80, -29,31806, -4621,61539
81, -29,31806, -105,70110
82, -29,30321, -101,17588
83, -29,30321, -109,49364
84, -29,30321, -91,20169
85, -28,81643, -296,21645
86, -28,81643, -98,20904
87, -28,81643, -70,86841
88, -28,58009, -110,49512
89, -28,58009, -118,42716
90, -28,58009, -129,80415
91, -28,58009, -80,66711
92, -26,69595, -90,56101
93, -26,69595, -95,25645
94, -26,69595, -155,91229
95, -26,69595, -63,16269
96, -26,69595, -119,92289
97, -26,69595, -104,61639
98, -26,69595, -132,59640
99, -26,69595, -63,62427
