Generation, Best Fitness, Average Fitness
1, -18,64509, -221,59553
2, -18,10847, -118,61048
3, -15,30264, -81,20342
4, -15,30264, -61,34301
5, -15,30264, -50,13817
6, -15,30264, -49,98357
7, -15,30264, -51,30034
8, -15,30264, -63,73373
9, -15,30264, -62,60130
10, -15,30264, -79,86854
11, -13,94192, -87,50726
12, -13,94192, -88,81677
13, -9,32557, -97,77633
14, -9,32557, -99,68683
15, -9,32557, -91,73552
16, -9,32557, -153,40130
17, -9,32557, -105,30846
18, -9,32557, -111,25095
19, -9,00780, -114,66996
20, -9,00780, -113,44233
21, -9,00780, -103,26448
22, -9,00780, -116,39206
23, -9,00780, -124,70249
24, -4,59162, -128,20159
25, -4,59162, -132,31259
26, -4,59162, -122,96997
27, -4,59162, -135,27097
28, -4,59162, -119,50699
29, -4,08002, -150,76407
30, -4,08002, -126,48407
31, -4,08002, -174,47707
32, -4,04790, -147,27457
33, -4,04790, -161,77476
34, -2,45379, -149,33926
35, -2,45379, -116,44774
36, -2,45379, -75,11163
37, -2,45379, -87,96344
38, -2,45379, -99,43486
39, -2,45379, -104,59844
40, -2,31119, -100,60073
41, -2,31119, -94,23664
42, -1,79158, -93,17726
43, -1,79158, -87,39874
44, -1,60296, -95,01829
45, -1,37712, -74,32940
46, -1,36153, -69,98596
47, -1,36153, -69,94647
48, -0,88020, -44,06837
49, -0,88020, -42,62812
50, -0,78150, -40,61670
51, -0,75404, -51,10382
52, -0,50828, -43,77641
53, -0,44017, -25,96026
54, -0,43450, -22,79121
55, -0,43450, -18,22938
56, -0,43450, -31,40833
57, -0,40528, -50,82272
58, -0,39886, -17,19442
59, -0,39886, -28,98226
60, -0,34854, -17,54188
61, -0,34854, -17,53651
62, -0,34854, -19,49830
63, -0,34854, -13,76677
64, -0,34056, -14,73108
65, -0,33553, -13,42565
66, -0,33553, -17,22644
67, -0,32126, -11,06370
68, -0,31759, -6,52588
69, -0,31136, -5,40751
70, -0,29750, -7,16522
71, -0,26295, -6,08906
72, -0,26295, -10,45537
73, -0,26295, -19,95772
74, -0,26295, -17,07332
75, -0,26295, -21,95919
76, -0,26246, -12,88016
77, -0,25523, -9,66460
78, -0,25523, -7,20310
79, -0,25523, -18,15432
80, -0,25523, -4,97458
81, -0,25523, -17,95742
82, -0,25523, -21,95477
83, -0,25523, -7,37754
84, -0,25523, -7,23385
85, -0,25523, -8,20372
86, -0,25523, -7,27081
87, -0,25523, -5,64060
88, -0,25523, -10,74960
89, -0,25523, -10,70361
90, -0,25523, -8,26292
91, -0,25523, -5,84004
92, -0,25523, -9,03017
93, -0,25461, -10,81182
94, -0,25360, -10,78538
95, -0,25360, -5,99342
96, -0,25314, -5,75077
97, -0,25314, -8,98515
98, -0,25264, -6,77465
99, -0,25264, -5,62151
