Generation, Best Fitness, Average Fitness
1, -136,43274, -387,00511
2, -78,67944, -344,74126
3, -78,67944, -330,02659
4, -51,88906, -325,92590
5, -51,88906, -303,45299
6, -51,88906, -299,11761
7, -26,71780, -302,30345
8, -26,71780, -274,57464
9, -16,60573, -280,15650
10, -13,23783, -279,08165
11, -13,23783, -260,02162
12, -13,23783, -267,04982
13, -13,23783, -253,39370
14, -13,17040, -244,96070
15, -13,17040, -246,10760
16, -11,93380, -241,84182
17, -11,81590, -242,13912
18, -8,10163, -234,51636
19, -8,10163, -226,41562
20, -8,10163, -226,21809
21, -8,10163, -212,57793
22, -8,10163, -214,11046
23, -8,10163, -193,74539
24, -8,10163, -188,48726
25, -6,53534, -203,61249
26, -6,53534, -178,16701
27, -6,53534, -167,99842
28, -6,45162, -180,25918
29, -6,45162, -170,58078
30, -5,28604, -155,17553
31, -3,40373, -159,08108
32, -3,32242, -152,12237
33, -3,32242, -171,84099
34, -3,32242, -130,14570
35, -3,32242, -135,77049
36, -3,32242, -152,72942
37, -3,32242, -116,70249
38, -3,32242, -113,74433
39, -3,32242, -95,14055
40, -3,32242, -79,10554
41, -3,32242, -78,68273
42, -3,32242, -115,45003
43, -2,86277, -90,94322
44, -2,86277, -84,20996
45, -2,84709, -57,18540
46, -2,84709, -42,54714
47, -2,84709, -48,18710
48, -2,84709, -35,86990
49, -2,84709, -38,80948
50, -2,76027, -47,91472
51, -2,44702, -20,51979
52, -2,20912, -22,93634
53, -1,83550, -17,27645
54, -1,83550, -413,76808
55, -1,83550, -375,10688
56, -1,69460, -377,04665
57, -1,69460, -43,51673
58, -1,43206, -211,27926
59, -1,35346, -29,78202
60, -1,22089, -153,40744
61, -1,22089, -15,24397
62, -1,16393, -52,28072
63, -1,04631, -27,39603
64, -1,01175, -25,14008
65, -0,92739, -30,15836
66, -0,92739, -28,73387
67, -0,88389, -181,18044
68, -0,73344, -191,25723
69, -0,73344, -16,35037
70, -0,68601, -143,96301
71, -0,68601, -21,99926
72, -0,68601, -203,16535
73, -0,64299, -13,21149
74, -0,64299, -12,50527
75, -0,64299, -22,14649
76, -0,64299, -455,21301
77, -0,50139, -47,13568
78, -0,50139, -49,56150
79, -0,50120, -34,60364
80, -0,50120, -23,32215
81, -0,50120, -61,32733
82, -0,49821, -43,20955
83, -0,49418, -12,89171
84, -0,49085, -14,15525
85, -0,49085, -19,94167
86, -0,48975, -13,97514
87, -0,42843, -11,91461
88, -0,42843, -3677,42439
89, -0,42843, -13,08866
90, -0,42543, -8,58479
91, -0,41029, -8,95986
92, -0,41029, -13,88950
93, -0.40515, -8.87262
94, -0.40031, -8.63801
95, -0.39507, -8.53134
96, -0.39241, -8.92901
97, -0.38823, -8.12902
98, -0.38766, -7.82901
99, -0.38522, -7.62311
100, -0.38090, -7.42222
