Generation, Best Fitness, Average Fitness
1, -3213,10239, -12865,09481
2, -3213,10239, -13256,17107
3, -2662,98759, -13784,04339
4, -627,71909, -16461,40766
5, -106,24160, -31642,84064
6, -106,24160, -30014,99853
7, -106,24160, -33906,98403
8, -106,24160, -42655,08540
9, -106,24160, -46039,95505
10, -106,24160, -44325,41826
11, -106,24160, -60232,66669
12, -106,24160, -44069,72112
13, -106,24160, -61944,69522
14, -106,24160, -107016,66905
15, -106,24160, -48096,70096
16, -106,24160, -108568,78109
17, -106,24160, -47772,16486
18, -106,24160, -108479,79055
19, -106,24160, -115512,60607
20, -106,24160, -45397,28884
21, -106,24160, -60068,48801
22, -106,24160, -123801568,89184
23, -106,24160, -733408,64341
24, -106,24160, -91664,59865
25, -106,24160, -8551607,78596
26, -106,24160, -5437956,81985
27, -90,51484, -417593,31943
28, -90,51484, -14798160,25408
29, -90,51484, -110940419,68228
30, -83,55384, -152912685,42114
31, -83,55384, -529225451,26962
32, -83,55384, -462754052,66352
33, -61,67448, -454729421,14989
34, -32,76081, -4251912286,90795
35, -32,76081, -87277308,94408
36, -32,76081, -1710830591,95536
37, -32,01542, -58227055,26459
38, -32,01542, -225335861915,61075
39, -22,82097, -18648958417,62597
40, -22,82097, -250286709,42616
41, -22,82097, -1123827676,85324
42, -22,82097, -2922718151,26006
43, -22,82097, -3701830648,34498
44, -22,82097, -2288161287132,07370
45, -22,82097, -240746764419700,62000
46, -22,82097, -240746617541492,70000
47, -22,82097, -1484436043998686,80000
48, -22,82097, -435424019610,19780
49, -18,93209, -2613365823205,62400
50, -12,57546, -23927947121991364,00000
51, -12,57546, -91145939203389,20000
52, -11,84067, -143689978850,60820
53, -11,84067, -55299945186891,28000
54, -11,84067, -1184564229257195500,00000
55, -11,76641, -188851554781176,97000
56, -11,76641, -18489819490,43840
57, -11,64020, -11049698394,45536
58, -10,95153, -2776074896,66563
59, -10,95153, -1617122315,09209
60, -10,95153, -5411551165210394000,00000
61, -10,62530, -17386049593,11304
62, -10,62530, -755148727,69869
63, -10,62530, -61495955313,98175
64, -10,62530, -751803729,59605
65, -10,62530, -152080792,81540
66, -10,62530, -1807484860,30537
67, -10,17967, -209367787,17131
68, -10,17967, -65890445,05671
69, -10,17967, -112849465518,86998
70, -10,17967, -112829893359,37490
71, -10,17967, -1060523332211,59660
72, -10,05850, -1079,93899
73, -10,05850, -6801,59126
74, -10,05850, -614,82267
75, -9,76903, -87385,45257
76, -9,76903, -2559,49885
77, -9,39620, -8994,72282
78, -9,39620, -437,42858
79, -9,39620, -9988,57080
80, -9,33120, -13461,67951
81, -8,83802, -370,37885
82, -8,80931, -1750,88670
83, -8,80931, -10095,40034
84, -8,65892, -84190,86370
85, -8,46646, -10802,53897
86, -8,27479, -11632,87882
87, -8,11547, -3405,95641
88, -8,11200, -54631,50666
89, -8,06781, -2692762772,55234
90, -8,04919, -13066,54427
91, -7,97995, -962,04220
92, -7,93343, -1084,48552
93, -7,92149, -729,48738
94, -7,89737, -487,46111
95, -7,89737, -12293,74133
96, -7,89737, -1105,31574
97, -7,85355, -1083,59325
98, -7,81243, -5619334001771919,00000
99, -7,81048, -5619334001782502,00000
