Generation, Best Fitness, Average Fitness
1, -67,22055, -189,90068
2, -67,22055, -150,56916
3, -58,61505, -131,10890
4, -58,61505, -134,98806
5, -58,37700, -129,68784
6, -49,70642, -126,28442
7, -49,70642, -132,93734
8, -49,70642, -128,22760
9, -48,55392, -135,30635
10, -48,55392, -138,16018
11, -48,55392, -148,57432
12, -45,70238, -155,57518
13, -45,70238, -185,64253
14, -43,73823, -156,03486
15, -43,73823, -143,77721
16, -43,73823, -141,94447
17, -42,00449, -160,51527
18, -42,00449, -143,58623
19, -42,00449, -144,93840
20, -39,58919, -106,95732
21, -39,58919, -93,68223
22, -38,64622, -115,37276
23, -32,20968, -116,75505
24, -32,20968, -140,78293
25, -28,25635, -101,68027
26, -28,25635, -128,86750
27, -25,30940, -134,49812
28, -25,30940, -280,45258
29, -25,30940, -810,70978
30, -25,30940, -22012,51430
31, -25,30940, -762,57716
32, -25,30940, -62476,36849
33, -24,09021, -365,08161
34, -18,13873, -277,43293
35, -18,13873, -141,82849
36, -18,13873, -160,74424
37, -16,50322, -2181,51506
38, -16,50322, -40025,59982
39, -16,50322, -327,21113
40, -16,50322, -113,38181
41, -16,50322, -60,84406
42, -16,50322, -55,95999
43, -16,50322, -373,03589
44, -16,50322, -43,15664
45, -13,14624, -102,80071
46, -12,92270, -171701,05463
47, -12,46308, -456,27098
48, -8,99112, -154,49856
49, -8,99112, -144,54624
50, -8,99112, -297,22907
51, -8,99112, -382,01880
52, -8,98388, -68,85134
53, -8,98388, -361,15740
54, -8,28836, -47856,13100
55, -7,88985, -47965,71121
56, -7,88394, -242,68877
57, -7,84012, -30,80736
58, -7,72356, -40,14450
59, -7,39280, -32,95765
60, -7,39280, -41,34712
61, -7,39280, -48,81227
62, -6,00021, -29,11994
63, -6,00021, -31,11594
64, -6,00021, -30,74784
65, -6,00021, -29,85962
66, -6,00021, -24,65577
67, -6,00021, -160,41691
68, -5,92524, -28,90956
69, -5,58562, -26,04218
70, -5,35796, -182,73398
71, -5,35796, -155,49773
72, -5,35796, -94,78793
73, -5,35796, -21,95584
74, -5,35796, -53,63128
75, -5,35796, -49,01013
76, -5,35796, -23,00137
77, -5,35796, -24,29723
78, -5,35796, -19,92968
79, -5,35796, -27,67102
80, -5,35796, -17,68842
81, -5,35796, -20,17910
82, -5,21693, -20,56832
83, -5,21693, -18,04327
84, -5,21693, -21,10100
85, -5,21693, -29,45298
86, -5.21693, -20.57201
87, -5.21693, -19.75319
88, -5.21693, -18.90027
89, -5.21693, -18.00012
90, -5.21693, -17.45218
91, -5.21693, -16.75281
92, -5.21693, -16.24094
93, -5.21693, -15.96043
94, -5.21693, -15.67082
95, -5.21693, -15.35005
96, -5.21693, -15.19003
97, -5.21693, -14.94018
98, -5.21693, -14.67844
99, -5.21693, -14.28005
100, -5.21693, -14.00012
