Generation, Best Fitness, Average Fitness
1, -71230509837,22076, -135324966046,34724
2, -71230509837,22076, -141152700378,07996
3, -65624686661,99380, -266437151651,77496
4, -53980485577,04149, -927107477825,61400
5, -53980485577,04149, -69388598375990,70000
6, -46058848753,91266, -375892232809595,80000
7, -27547328468,83799, -253236655001329,06000
8, -27547328468,83799, -10803289854030304,00000
9, -27547328468,83799, -135634141676302800,00000
10, -27547328468,83799, -49639138702280060000,00000
11, -27547328468,83799, -45825927249917100000,00000
12, -27547328468,83799, -4088790057744282600,00000
13, -27547328468,83799, -17359155816416604000,00000
14, -27547328468,83799, -8482429737293697000000,00000
15, -22511021741,58762, -12096776200021111000000,00000
16, -22511021741,58762, -40731123675652875000000,00000
17, -22511021741,58762, -349954998557047200000,00000
18, -22417686064,47744, -72481768079403230000,00000
19, -16725209798,96473, -189845809800343260000000,00000
20, -16725209798,96473, -158728412996611960000000000,00000
21, -16725209798,96473, -47592509737546500000000000,00000
22, -16725209798,96473, -5626759515516679000000,00000
23, -8267143874,36164, -132288825976609400000,00000
24, -5561272837,85638, -17635160458948745000000,00000
25, -2893744915,41441, -273173500903462630000000,00000
26, -2893744915,41441, -27796378503194756000000000000,00000
27, -2893744915,41441, -24501411563274806000000000000000,00000
28, -2893744915,41441, -174868166093980830000000000000000,00000
29, -2893744915,41441, -11832802801075212000000000000000000,00000
30, -2523913344,04423, -12066769036088630000000000000000000,00000
31, -2217031864,13592, -17623211549049694000000000000000000000,00000
32, -2217031864,13592, -3414672215165318000000000000,00000
33, -2217031864,13592, -12839324111129010000000000000000000000000000000,00000
34, -2217031864,13592, -63132958300393340000000000000000000000000,00000
35, -488704667,34944, -21655541578285830000000000,00000
36, -488704667,34944, -43266688835951570000000000,00000
37, -488704667,34944, -3821305571593458400000000000000000000000,00000
38, -488704667,34944, -9947819748566628000000000000000000000000,00000
39, -488704667,34944, -31409884541513877000000000000000000000000000000000,00000
40, -488704667,34944, -4974313091503656000000000000000000000000000000000,00000
41, -488704667,34944, -4974313091504042600000000000000000000000000000000,00000
42, -488704667,34944, -21696217395069725000000000000000000000000000000000,00000
43, -488704667,34944, -10913052709825850000000000000000000000,00000
44, -488704667,34944, -367578378657061700000000000,00000
45, -488704667,34944, -35991894356417506000000000000000,00000
46, -488704667,34944, -4973939670249064000000000000000000000000,00000
47, -488699195,17667, -22079257725636530000000000000000000,00000
48, -488699195,17667, -104609083250805000,00000
49, -488699195,17667, -101418092511892450,00000
50, -488699195,17667, -4135274859037679000000000000000000000000000,00000
51, -488699195,17667, -75656421160205930000000000000000000000000000000000000000,00000
52, -488699195,17667, -58154174409815464,00000
53, -488699195,17667, -85880564512123070,00000
54, -488699195,17667, -74497189812,03060
55, -488699195,17667, -13736037271662957000000000000000000000000000,00000
56, -488699195,17667, -40764524119527670000,00000
57, -488699195,17667, -40889442183955,69000
58, -488699195,17667, -61794114802102,23000
59, -488699195,17667, -29094872462,77921
60, -488699195,17667, -6652696347018426000000,00000
61, -488699195,17667, -1921048238868928000000000000000000000000000000000000000000000,00000
62, -488699195,17667, -94907427315461820000,00000
63, -478827156,84027, -36708010810898137000000,00000
64, -478827156,84027, -36708010365982983000000,00000
65, -478827156,84027, -4875965086930,76000
66, -478827156,84027, -10813594605531368000000,00000
67, -478513627,92920, -85335803138450320,00000
68, -478513627,92920, -33303581096588055000000000000000000000,00000
69, -478513627,92920, -502580857370,80160
70, -478513627,92920, -56173400834,21380
71, -478513627,92920, -25967058616242476,00000
72, -478513627,92920, -10692660922111574000000000,00000
73, -478513627,92920, -171607245730286500,00000
74, -478513627,92920, -5018201986779896000000000000000000,00000
75, -247214971,48872, -5069803271138171000,00000
76, -247214971,48872, -41344365454,25422
77, -247214971,48872, -140674544185004460000,00000
78, -247214971,48872, -14819277172200964000000000000000000,00000
79, -247214971,48872, -8088725362837028000000000000000000000,00000
80, -247214971,48872, -138870504953964430000000000000000000000000000000000000000000000000000,00000
81, -247214971,48872, -458535020960240400000000,00000
82, -247214971,48872, -268722334736636100000000000000000000000,00000
83, -247214971,48872, -472184767880,97754
84, -247214971,48872, -466747027752,42750
85, -247214971,48872, -23141045029,23635
86, -247214971,48872, -1168355320124149,50000
87, -247214971,48872, -38222020670,72051
88, -247214971,48872, -31940205269404,88700
89, -247214971,48872, -15556499283,63939
90, -247214971,48872, -85830294748001360,00000
91, -229098219,53110, -53127319600441,02000
92, -229027476,09857, -143700015931805480000,00000
93, -229027476,09857, -387553028588,25757
94, -201382141,80096, -31654866664136,79000
95, -201382141,80096, -136295077377682000,00000
96, -201382141,80096, -32590550354,00567
97, -201382141,75761, -189676405281295,97000
98, -200070711,40669, -143728560194870,88000
99, -190748089,58882, -39283293254,97774
