0,-2.5582992766415104E7,-1.2431790979436763E8
1,-2.3104215987612702E7,-2.1077117306205586E8
2,-2.215451419454012E7,-3.0903490206859865E9
3,-2.0134562246784247E7,-1.865893112290544E10
4,-5599703.036308552,-1.8267739696714606E11
5,-5599703.036308552,-8.576367029968897E12
6,-5599703.036308552,-3.444183459295617E12
7,-5599703.036308552,-1.5838500894869966E16
8,-4678306.485286136,-4.732816702262667E13
9,-4570536.77687673,-5.01750455069704E13
10,-4570536.77687673,-4.5715757700006625E13
11,-2289490.916940754,-6.088355020061151E12
12,-2145092.6702751853,-4.26075107140297E13
13,-2145092.6702751853,-1.8435212845625812E13
14,-2076410.6182549607,-1.0314117781936938E14
15,-2076410.6182549603,-1.220541245462709E14
16,-2076410.6182549603,-2.2122635987175473E13
17,-2076410.6182549603,-2.1915365108704582E13
18,-2076410.6182549603,-4.1240837999707375E13
19,-1444331.3457949504,-1.0497181607495131E14
20,-650083.3366336622,-4.648344462232382E12
21,-650083.3366336622,-2.9749777792334746E13
22,-650083.3366336622,-6.912243494413834E12
23,-650083.3366336622,-1.3337475186735774E12
24,-650083.3366336622,-1.0809264617485278E14
25,-650083.3366336622,-6.029450745422563E12
26,-556115.243463096,-3.449256532257941E12
27,-340193.7478497383,-7.054770883867758E11
28,-318400.1683168311,-9.86454151982779E11
29,-133618.35792795577,-4.5568227587764945E13
30,-133618.35792795577,-3.9283316783619634E12
31,-133618.35792795577,-6.467419666465984E12
32,-13397.891089111265,-2.017451824344509E13
33,-3132.031046098777,-1.2768033737910627E17
34,-3085.041807530836,-1.2771500733852939E17
35,-3085.041807530836,-4.07811740715665E16
36,-3081.0598714817806,-6.736906178966292E14
37,-3080.345645259764,-5.839792595482078E15
38,-1068.6471676616798,-6.327842013472033E21
39,-1068.6471676616798,-1.4027117983954527E13
40,-1068.6471676616798,-1.4428703608244836E18
41,-1068.6471676616798,-1.4877440562131997E14
42,-1067.8960216707947,-1.1145747650803048E14
43,-852.8088935924172,-3.4176704898141294E14
44,-852.8088935924172,-7.155625346475238E14
45,-602.3673348609562,-1.2940515519740647E19
46,-602.3673348609562,-1.864510070071137E16
47,-602.3673348609562,-2.5920933784143123E27
48,-602.3673348609562,-4.030712526434309E15
49,-602.3673348609562,-1.3255854144610688E16
50,-406.99467850992653,-8.816204397309163E21
51,-406.99467850992653,-5.05901154357974E16
52,-406.99467850992653,-2.6288471228679816E16
53,-406.99467850992653,-3.398630787193463E17
54,-325.5964105296762,-1.2473181263859994E18
55,-325.5964105296762,-1.67651589871165E21
56,-325.5964105296762,-3.789798461044494E20
57,-325.5964105296762,-2.46571273378905E22
58,-325.5964105296762,-1.117647594767603E22
59,-21.503392645815445,-5.347201836743592E32
60,-21.503392645815445,-2.1212752671878725E22
61,-21.503392645815445,-2.315512609772104E20
62,-21.503392645815445,-1.5493443874969737E31
63,-21.503392645815445,-1.5517358401463783E31
64,-21.503392645815445,-1.9237929935397536E29
65,-21.503392645815445,-2.3166808072021962E23
66,-21.503392645815445,-4.065698350486479E26
67,-21.503392645815445,-1.3440923483236878E26
68,-21.503392645815445,-6.227933037756547E32
69,-20.701014472554064,-4.5199027463397615E23
70,-20.701014472554064,-3.637250079476849E45
71,-9.790432321674466,-3.5899063234432006E27
72,-9.790432315858045,-1.20067434333612E37
73,-9.42599386692519,-2.9016433976671627E28
74,-9.42599386692519,-1.4957841545229916E19
75,-9.42599386692519,-1.7584118100530542E25
76,-9.42599386692519,-2.1943428997840745E26
77,-9.42599386692519,-1.216337028268416E24
78,-9.42599386692519,-8.472032444337098E37
79,-9.42599386692519,-8.295387514462689E27
80,-9.42599386692519,-6.993397486287433E24
81,-5.813063367214372,-2.2590706117015087E33
82,-5.813063367214372,-3.4180161155619975E36
83,-5.813063367214372,-2.7836531891468848E20
84,-5.813063367214372,-3.859128132071389E19
85,-5.813063367214372,-5.226237539822792E40
86,-5.813063367214372,-1.0852557097834942E34
87,-5.767642718904391,-8.866464591641038E21
88,-5.767642718904391,-8.829119059774247E33
89,-5.767642718904391,-1.2722597128675163E21
90,-5.696760564012273,-5.143039491065332E20
91,-5.696760551402768,-3.9449402317718035E28
92,-5.495547604486337,-4.325726914002306E36
93,-5.495547604479874,-5.2693575345272576E17
94,-5.465228741687813,-1.6989436378010904E29
95,-5.465228741687813,-2.6575309115433676E30
96,-5.263203611222316,-2.2376325169440662E21
97,-4.993411132933918,-1.334390660483144E28
98,-4.993411132933918,-1.3343907098278128E28
99,-4.993411132933918,-1.3343912549756777E28
