x1, x2, Expected Value, Function Value

-1.0, -0.98, 11.799999999999999, 11.81355882637038
-0.98, -0.96, 11.5028, 11.51368228457812
-0.96, -0.94, 11.2088, 11.201059085703871
-0.94, -0.92, 10.918, 10.93630630245208
-0.92, -0.9, 10.6304, 10.64462024720586
-0.9, -0.88, 10.346, 10.358424583479787
-0.88, -0.86, 10.0648, 10.075927217843846
-0.86, -0.84, 9.7868, 9.796832481759532
-0.84, -0.8200000000000001, 9.512, 9.521048657236356
-0.8200000000000001, -0.8, 9.240400000000001, 9.24853651847977
-0.8, -0.78, 8.972000000000001, 8.979268799915186
-0.78, -0.76, 8.706800000000001, 8.713113259951117
-0.76, -0.74, 8.4448, 8.45073335763843
-0.74, -0.72, 8.186, 8.19116655279805
-0.72, -0.7, 7.9304, 7.934927467820496
-0.7, -0.6799999999999999, 7.677999999999999, 7.681997757427261
-0.6799999999999999, -0.6599999999999999, 7.428799999999999, 7.432474464871026
-0.6599999999999999, -0.64, 7.1828, 7.186908154106501
-0.64, -0.62, 6.9399999999999995, 6.909911108103164
-0.62, -0.6, 6.7004, 6.699428932623109
-0.6, -0.5800000000000001, 6.464, 6.463367317654599
-0.5800000000000001, -0.56, 6.2308, 6.22995346757943
-0.56, -0.54, 6.0008, 5.999615264080527
-0.54, -0.52, 5.774, 5.7724423744798665
-0.52, -0.5, 5.5504, 5.548465354183412
-0.5, -0.48, 5.33, 5.3276976154939115
-0.48, -0.45999999999999996, 5.1128, 5.110146238789753
-0.45999999999999996, -0.43999999999999995, 4.8988, 4.895815806798239
-0.43999999999999995, -0.42000000000000004, 4.688000000000001, 4.684710734835192
-0.42000000000000004, -0.4, 4.4804, 4.476811181518697
-0.4, -0.38, 4.276, 4.272184742307075
-0.38, -0.36, 4.0748, 4.070794276956191
-0.36, -0.33999999999999997, 3.8768, 3.8727107230032165
-0.33999999999999997, -0.31999999999999995, 3.6819999999999995, 3.677176585804597
-0.31999999999999995, -0.30000000000000004, 3.4904000000000006, 3.4842238855868617
-0.30000000000000004, -0.28, 3.3020000000000005, 3.296557720868937
-0.28, -0.26, 3.1168, 3.1113820895747826
-0.26, -0.24, 2.9348, 2.9293329924652194
-0.24, -0.21999999999999997, 2.756, 2.750475748928245
-0.21999999999999997, -0.19999999999999996, 2.5803999999999996, 2.574826917472202
-0.19999999999999996, -0.18000000000000005, 2.4080000000000004, 2.4023929362177068
-0.18000000000000005, -0.16000000000000003, 2.2388000000000003, 2.2331765715634813
-0.16000000000000003, -0.14, 2.0728, 2.0671837253896683
-0.14, -0.12, 1.91, 1.9044034188463121
-0.12, -0.09999999999999998, 1.7504, 1.7448436011464965
-0.09999999999999998, -0.07999999999999996, 1.5939999999999996, 1.5885037049531294
-0.07999999999999996, -0.06000000000000005, 1.4408000000000003, 1.435383085234644
-0.06000000000000005, -0.040000000000000036, 1.2908000000000004, 1.285480999184375
-0.040000000000000036, -0.020000000000000018, 1.1440000000000001, 1.1387965785454963
-0.020000000000000018, 0.0, 1.0004, 1.001506778474088
0.0, 0.020000000000000018, 0.8599999999999999, 0.7265883294908793
0.020000000000000018, 0.040000000000000036, 0.7227999999999998, 0.7180377834855127
0.040000000000000036, 0.06000000000000005, 0.5887999999999997, 0.5842109840686853
0.06000000000000005, 0.08000000000000007, 0.4579999999999995, 0.45359326547076984
0.08000000000000007, 0.10000000000000009, 0.33039999999999947, 0.32618074461807806
0.10000000000000009, 0.1200000000000001, 0.2059999999999993, 0.20196741267790752
0.1200000000000001, 0.1399999999999999, 0.08480000000000076, 0.08094298134649613
0.1399999999999999, 0.15999999999999992, -0.03319999999999945, -0.03691165624414436
0.15999999999999992, 0.17999999999999994, -0.1479999999999997, -0.1517417451399334
0.17999999999999994, 0.19999999999999996, -0.25959999999999983, -0.26355617713523805
0.19999999999999996, 0.21999999999999997, -0.3679999999999999, -0.3753123892517156
0.21999999999999997, 0.24, -0.47319999999999984, -0.4726577254940554
0.24, 0.26, -0.5752000000000002, -0.5759867712599483
0.26, 0.28, -0.6740000000000002, -0.6748998885137677
0.28, 0.30000000000000004, -0.7696000000000005, -0.7703992074657513
0.30000000000000004, 0.32000000000000006, -0.8620000000000001, -0.8626261692601764
0.32000000000000006, 0.3400000000000001, -0.9512000000000005, -0.9516233107424757
0.3400000000000001, 0.3600000000000001, -1.0372000000000003, -1.0374085860747515
0.3600000000000001, 0.3799999999999999, -1.1199999999999992, -1.1199913675631272
0.3799999999999999, 0.3999999999999999, -1.1995999999999998, -1.1993773320327685
0.3999999999999999, 0.41999999999999993, -1.2759999999999998, -1.275570299981029
0.41999999999999993, 0.43999999999999995, -1.3491999999999997, -1.3485730346238707
0.43999999999999995, 0.45999999999999996, -1.4192, -1.4183876297951281
0.45999999999999996, 0.48, -1.4859999999999998, -1.4850157178590593
0.48, 0.5, -1.5495999999999999, -1.5484585930549755
0.5, 0.52, -1.6100000000000003, -1.6087172932106364
0.52, 0.54, -1.6672000000000002, -1.6657926618639487
0.54, 0.56, -1.7212000000000005, -1.7196853665593714
0.56, 0.5800000000000001, -1.7720000000000002, -1.7703960401046959
0.5800000000000001, 0.6000000000000001, -1.8196000000000008, -1.8179251662992915
0.6000000000000001, 0.6200000000000001, -1.8640000000000003, -1.8622732284102623
0.6200000000000001, 0.6399999999999999, -1.9051999999999993, -1.9034406947741247
0.6399999999999999, 0.6599999999999999, -1.9431999999999996, -1.941428047460653
0.6599999999999999, 0.6799999999999999, -1.9780000000000002, -1.9762358017740265
0.6799999999999999, 0.7, -2.0096, -2.007864520671131
0.7, 0.72, -2.0380000000000003, -2.036314824195793
0.72, 0.74, -2.0631999999999997, -2.061587393976208
0.74, 0.76, -2.0852000000000004, -2.0836829729140653
0.76, 0.78, -2.1039999999999996, -2.1026023602664936
0.78, 0.8, -2.1196000000000006, -2.118346402367873
0.8, 0.8200000000000001, -2.1319999999999997, -2.1309159792570362
0.8200000000000001, 0.8400000000000001, -2.1412000000000004, -2.140311987470999
0.8400000000000001, 0.8600000000000001, -2.1471999999999998, -2.1465353192457552
