x1, Expected Value, Function Value

0.0, 0.0, -0.30714632012800713
0.99, 1.376269277472802, 1.3043067720624126
1.98, 2.183846601034626, 2.0582431313848755
2.97, 2.7575321893981983, 2.6403015401228256
3.96, 3.202811481473672, 3.1071188426113334
4.95, 3.5667824391150766, 3.492967800838695
5.94, 3.874603549037426, 3.819640664699511
6.93, 4.1413060712935135, 4.101643682219464
7.92, 4.376591893183836, 4.349009198508627
8.91, 4.587088696683793, 4.568900756329944
9.9, 4.777525578470196, 4.766573757584022
10.89, 4.951395421405381, 4.945974274562888
11.88, 5.111351441352415, 5.110125543321393
12.87, 5.259456468653481, 5.261385044634623
13.86, 5.397346078579226, 5.4016200529142315
14.85, 5.526339000646579, 5.53233030996041
15.84, 5.647514017628361, 5.6547355214220945
16.83, 5.7617648637500976, 5.769838913339955
17.82, 5.8698402683144675, 5.878474162561405
18.81, 5.972373721420919, 5.981340567783945
19.8, 6.069905973414545, 6.079029764975776
20.79, 6.162902297913057, 6.172046270825181
21.78, 6.251765916038072, 6.260823458954546
22.77, 6.336848562744205, 6.345736113660791
23.76, 6.418458895632791, 6.42711038917742
24.75, 6.49686925421949, 6.505231781011509
25.74, 6.572321143347594, 6.580351558949698
26.73, 6.645029719255374, 6.652691998640429
27.72, 6.715187488360047, 6.722450666791373
28.71, 6.782967378949032, 6.7898039548815925
29.7, 6.848525309186303, 6.8549100116525645
30.69, 6.912002347405659, 6.917911191192757
31.68, 6.973526539983604, 6.978936108136265
32.67, 7.033214466345966, 7.038101372205387
33.66, 7.09117256857492, 7.095513059497325
34.65, 7.14749829372061, 7.1512679664283025
35.64, 7.2022810796118595, 7.205454683287441
36.63, 7.255603209210692, 7.2581545173149715
37.62, 7.307540554000736, 7.30944228965656
38.61, 7.358163223267651, 7.359387026122044
39.6, 7.407536133215374, 7.408052558138798
40.59, 7.455719507509641, 7.455498047444744
41.58, 7.502769318930667, 7.501778445765871
42.57, 7.548737680258702, 7.546944898854374
43.56, 7.593673191238057, 7.5910451027379935
44.55, 7.637621247411935, 7.6341236187801655
45.54, 7.680624315748291, 7.676222153120203
46.53, 7.722722181251836, 7.717379805210524
47.52, 7.7639521681516985, 7.757633289460283
48.51, 7.804349338746663, 7.7970171334048315
49.5, 7.843946672562629, 7.835563855326861
50.49, 7.8827752281161, 7.8733041238406
51.48, 7.920864289271667, 7.910266901601279
52.47, 7.95824149792128, 7.946479575006863
53.46, 7.994932974491227, 7.981968071508684
54.45, 8.030963427592752, 8.016756965934716
55.44, 8.066356253969227, 8.050869577047521
56.43, 8.101133629752411, 8.08432805540341
57.42, 8.13531659391919, 8.11715346344606
58.41, 8.1689251247353, 8.149365848653023
59.4, 8.201978209881538, 8.1809843104546
60.39, 8.23449391087881, 8.212027061558985
61.38, 8.266489422359314, 8.242511484243416
62.37, 8.297981126670852, 8.272454182106552
63.36, 8.328984644248365, 8.301871027721203
64.35, 8.35951488014046, 8.330777206577565
65.34, 8.389586067037813, 8.3591872576642
66.33, 8.41921180511438, 8.387115110996469
67.32, 8.44840509896063, 8.414574122369135
68.31, 8.477178391859786, 8.441577105580784
69.3, 8.505543597633238, 8.46813636235214
70.29, 8.533512130259075, 8.494263710137695
71.28, 8.561094931448055, 8.519970508010065
72.27, 8.588302496343745, 8.545267680778755
73.26, 8.615144897497869, 8.570165741489175
74.25, 8.641631807257971, 8.59467481243381
75.24, 8.667772518691892, 8.618804644794865
76.23, 8.693575965162346, 8.642564637026583
77.22, 8.719050738654737, 8.66596385207545
78.21, 8.744205106952377, 8.689011033527558
79.2, 8.769047029744938, 8.711714620764397
80.19, 8.79358417374871, 8.734082763201103
81.18, 8.817823926910528, 8.756123333674807
82.17, 8.841773411761192, 8.777843941044793
83.16, 8.8654394979788, 8.799251942061
84.15, 8.888828814217394, 8.820354452552602
85.14, 8.911947759251929, 8.841158357984138
86.13, 8.93480251248639, 8.861670323422743
87.12, 8.957399043868286, 8.881896802956554
88.11, 8.979743123249257, 8.901844048601102
89.1, 9.001840329228584, 8.921518118727661
90.09, 9.023696057513437, 8.940924886044822
91.08, 9.045315528827254, 8.960070045162178
92.07, 9.066703796395238, 8.978959119762814
93.06, 9.087865753033803, 8.997597469409284
94.05, 9.108806137868877, 9.015990296005882
95.04, 9.129529542706106, 9.034142649938424
96.03, 9.150040418074417, 9.052059435911136
97.02, 9.170343078962803, 9.069745418498872
98.01, 9.190441710268846, 9.08720522743161
