x1, x2, Expected Value, Function Value

-3.14, -3.0772, -2.9958547016264663, -2.487633518551035
-3.0772, -3.0144, -2.9833255707186703, -2.606103872729826
-3.0144, -2.9516, -2.961989680148664, -2.690695990788296
-2.9516, -2.8888000000000003, -2.9319267028260874, -2.744543934625468
-2.8888000000000003, -2.826, -2.8932478095629715, -2.7705901602352774
-2.826, -2.7632000000000003, -2.8460952380278774, -2.771593398440984
-2.7632000000000003, -2.7004, -2.7906417420783756, -2.7501363719432668
-2.7004, -2.6376, -2.727089923632941, -2.7086333486506224
-2.6376, -2.5748, -2.655671449703601, -2.649337531254617
-2.5748, -2.512, -2.5766461576606376, -2.5743482830049533
-2.512, -2.4492000000000003, -2.4903010522385385, -2.485618189630195
-2.4492000000000003, -2.3864, -2.3969491982163986, -2.384959957338493
-2.3864, -2.3236, -2.2969285131145747, -2.274053146818509
-2.3236, -2.2608, -2.1906004646408492, -2.1544507431429945
-2.2608, -2.198, -2.0783486779921914, -2.0275855614551817
-2.198, -2.1352, -1.9605774584709588, -1.894776488289915
-2.1352, -2.0724, -1.837710235205587, -1.7572345583456426
-2.0724, -2.0096, -1.7101879320743127, -1.6160688664772866
-2.0096, -1.9468, -1.578467272214873, -1.4722923146208116
-1.9468, -1.8840000000000001, -1.4430190227624637, -1.3268271932830416
-1.8840000000000001, -1.8212000000000002, -1.304326186691421, -1.18051059712932
-1.8212000000000002, -1.7584000000000002, -1.1628821488421632, -1.0340996740679778
-1.7584000000000002, -1.6956000000000002, -1.0191887833931998, -0.888276707052529
-1.6956000000000002, -1.6328, -0.8737545301876578, -0.7436540275827686
-1.6328, -1.57, -0.7270924474442828, -0.6007787595599612
-1.57, -1.5072, -0.5797182484737371, -0.4601373917030054
-1.5072, -1.4444000000000001, -0.43214833008189796, -0.32216017610877246
-1.4444000000000001, -1.3816000000000002, -0.2848978003725069, -0.1872253496610028
-1.3816000000000002, -1.3188, -0.1384785136618228, -0.05566317373663898
-1.3188, -1.256, 0.0066028798121033905, 0.07224021416195137
-1.256, -1.1932, 0.1498468617631945, 0.19623914590316804
-1.1932, -1.1303999999999998, 0.29076294378205203, 0.316124978429249
-1.1303999999999998, -1.0676, 0.4288715278993904, 0.43172287889921634
-1.0676, -1.0048, 0.5637057225250293, 0.5428888681212265
-1.0048, -0.9420000000000002, 0.6948131066768481, 0.6495071665102562
-0.9420000000000002, -0.8792, 0.8217574356196038, 0.7514879120847118
-0.8792, -0.8163999999999998, 0.9441202812659852, 0.8487653627931943
-0.8163999999999998, -0.7536, 1.0615026009509563, 0.9412967703233989
-0.7536, -0.6907999999999999, 1.1735262284741712, 1.029062248655737
-0.6907999999999999, -0.6280000000000001, 1.2798352816130028, 1.112066219234279
-0.6280000000000001, -0.5651999999999999, 1.3800974806392539, 1.190341531847724
-0.5651999999999999, -0.5024000000000002, 1.4740053727246023, 1.2639584594058308
-0.5024000000000002, -0.4396, 1.561277457491929, 1.3330432770086251
-0.4396, -0.37680000000000025, 1.6416592093603593, 1.3978174162354895
-0.37680000000000025, -0.31400000000000006, 1.7149239927396294, 1.4586857710645986
-0.31400000000000006, -0.2512000000000003, 1.7808738665526156, 1.5164598846540798
-0.2512000000000003, -0.18839999999999968, 1.8393402750019097, 1.5730303574999673
-0.18839999999999968, -0.12559999999999993, 1.8901846219454137, 1.6340601795463117
-0.12559999999999993, -0.06279999999999974, 1.93329872670535, 1.7278443094256262
-0.06279999999999974, 0.0, 1.9686051596029688, 1.5233661175245607
0.0, 0.06280000000000019, 1.9960574559857798, 1.5610356926065863
0.06280000000000019, 0.12559999999999993, 2.0156402079934543, 1.6399312087533175
0.12559999999999993, 0.18840000000000012, 2.0273690337907344, 1.6761397634124688
0.18840000000000012, 0.25119999999999987, 2.0312904244788728, 1.6979465207106574
0.25119999999999987, 0.31400000000000006, 2.0274814693793846, 1.7110019027705465
0.31400000000000006, 0.3767999999999998, 2.0160494608633197, 1.7171823134381663
0.3767999999999998, 0.43960000000000043, 1.9971313803739887, 1.7172849418761353
0.43960000000000043, 0.5024000000000002, 1.9708932677592195, 1.7117019692009865
0.5024000000000002, 0.5652000000000004, 1.9375294764888853, 1.7006458807399396
0.5652000000000004, 0.6280000000000001, 1.8972618177829697, 1.6842402244222
0.6280000000000001, 0.6908000000000003, 1.8503385971128021, 1.662561544536161
0.6908000000000003, 0.7536, 1.7970335469618754, 1.6356610672629721
0.7536, 0.8164000000000002, 1.7376446601408897, 1.6035771289135758
0.8164000000000002, 0.8792000000000004, 1.6724929283430054, 1.5663430572665376
0.8792000000000004, 0.9419999999999997, 1.6019209909979564, 1.5239927041920938
0.9419999999999997, 1.0048, 1.5262916998363933, 1.4765647286551236
1.0048, 1.0676, 1.4459866049071177, 1.4241062119696566
1.0676, 1.1304000000000003, 1.361404368098356, 1.3666759285674837
1.1304000000000003, 1.1931999999999996, 1.2729591104989129, 1.3043474594328706
1.1931999999999996, 1.2559999999999998, 1.1810787001945342, 1.2372122604945888
1.2559999999999998, 1.3188, 1.0862029873283343, 1.1653827554888587
1.3188, 1.3816000000000002, 0.9887819934605545, 1.0889954975291474
1.3816000000000002, 1.4443999999999995, 0.8892740624416451, 1.0082144282323267
1.4443999999999995, 1.5072000000000005, 0.7881439801627441, 0.9232342536342105
1.5072000000000005, 1.5699999999999998, 0.6858610706687436, 0.8342839499729159
1.5699999999999998, 1.6328, 0.5828972762104565, 0.741630408394381
1.6328, 1.6956000000000002, 0.47972522887410196, 0.64558222495154
1.6956000000000002, 1.7584000000000004, 0.37681632145746485, 0.5464936404483294
1.7584000000000004, 1.8211999999999997, 0.2746387852632628, 0.44476863342410466
1.8211999999999997, 1.884, 0.1736557824508952, 0.34086516869528816
1.884, 1.9468, 0.07432352052834712, 0.23529960324733862
1.9468, 2.0096000000000003, -0.02291060352345975, 0.12865125082189988
2.0096000000000003, 2.0723999999999996, -0.11760982212051674, 0.02156710621790192
2.0723999999999996, 2.1351999999999998, -0.20934977171461633, -0.08523326991426483
2.1351999999999998, 2.198000000000001, -0.2977202161527407, -0.19095270518451213
2.198000000000001, 2.2608, -0.38232671191297773, -0.294711208013276
2.2608, 2.3236000000000003, -0.46279220860451586, -0.3955405982538249
2.3236000000000003, 2.3863999999999996, -0.538758578376886, -0.49237897559743793
2.3863999999999996, 2.4492000000000007, -0.6098880681664824, -0.5840650255314577
2.4492000000000007, 2.512, -0.6758646690150132, -0.6693321626663806
2.512, 2.5748, -0.7363953970241623, -0.7468025112838426
2.5748, 2.6375999999999995, -0.7912114808616051, -0.814980722985762
2.6375999999999995, 2.7004000000000006, -0.8400694511046832, -0.8722476313469798
2.7004000000000006, 2.7632000000000008, -0.8827521270976362, -0.916853743491689
2.7632000000000008, 2.826, -0.919069497405107, -0.9469125685279338
2.826, 2.8888000000000003, -0.9488594903667993, -0.9603937827860527
2.8888000000000003, 2.9515999999999996, -0.971988631694229, -0.9551162318160347
2.9515999999999996, 3.0144000000000006, -0.9883525864986135, -0.928740769106289
3.0144000000000006, 3.0772, -0.9978765835973373, -0.8787629314925332
3.0772, 3.14, -1.0005157204133874, -0.8025054512303456
