x1, Expected Value, Function Value

0.0, 1.0, 1.13006365966358
0.07, 1.0674938475908125, 0.5609117721890189
0.14, 1.1297591108568736, 0.8603667788111984
0.21, 1.1864908145702477, 1.0691210333163927
0.28, 1.2374110868748847, 1.2176334127843906
0.35, 1.2822705203028302, 1.3217264672834463
0.42, 1.3208493933718783, 1.3917081837820755
0.49, 1.3529587467812796, 1.4349606452300432
0.56, 1.3784413089342995, 1.4570216822467392
0.63, 1.3971722662544215, 1.4621645353883195
0.7, 1.4090598745221796, 1.4537514834355396
0.77, 1.4140459082383, 1.4344669857375396
0.84, 1.4121059458121674, 1.40647927152166
0.91, 1.4032494891787621, 1.3715562941674926
0.98, 1.3875199172581878, 1.3311511110738867
1.05, 1.3649942734857439, 1.2864660331208464
1.12, 1.3357828884532172, 1.2385016230752233
1.19, 1.3000288395096997, 1.188094519247305
1.26, 1.257907249968805, 1.135947894691325
1.33, 1.2096244313547677, 1.0826535226393013
1.4, 1.155416872888701, 1.0287122120357188
1.47, 1.0955500831645126, 0.9745481753264817
1.54, 1.0303172896879451, 0.920521580245114
1.61, 0.9600380026484028, 0.8669386899699426
1.68, 0.8850564499582049, 0.8140602256114998
1.75, 0.8057398912244449, 0.7621083572266191
1.82, 0.7224768189116223, 0.7112725687423105
1.89, 0.6356750555057482, 0.6617146735367222
1.96, 0.5457597560000138, 0.6135731879554638
2.03, 0.4531713254858511, 0.5669672874068131
2.1, 0.35836326204901614, 0.5220006212508933
2.17, 0.26179993553619796, 0.47876540463987305
2.24, 0.16395431307174002, 0.43734757759042614
2.31, 0.06530564246490989, 0.3978347786562283
2.38, -0.03366289514563214, 0.36033162864243085
2.45, -0.13246655191280376, 0.324995931165558
2.52, -0.23062138757580808, 0.2921467995164302
2.59, -0.32764663979928954, 0.2627101962982576
2.66, -0.42306707894700685, 0.24162337174625595
2.73, -0.5164153357563498, 0.03415027693276159
2.8, -0.607234190512753, 0.15461177587256483
2.87, -0.6950788125116254, 0.1370281418868935
2.94, -0.7795189388389137, 0.11695172275410287
3.01, -0.8601409817986416, 0.09763916786162083
3.08, -0.9365500546652326, 0.07978600900848404
3.15, -1.0083719058384906, 0.06362478136496073
3.22, -1.0752547519277522, 0.04925003107891374
3.29, -1.1368710007867513, 0.03670278064137916
3.36, -1.1929188560597896, 0.025999514898513838
3.43, -1.243123795380131, 0.017144162407403518
3.5, -1.2872399149804161, 0.010133837133271225
3.57, -1.3250511341291904, 0.0049620236840420785
3.64, -1.3563722534942169, 0.0016207008205971279
3.71, -1.381049862248711, 1.0215967455328683E-4
3.78, -1.398963089477495, 4.0108431918504375E-4
3.85, -1.4100241962026752, 0.0025176224988444386
3.92, -1.4141790051291157, 0.006462844115587638
3.99, -1.4114071660047989, 0.012269954346692228
4.06, -1.401722255296352, 0.020020877211709743
4.13, -1.3851717096915186, 0.029921819581381577
4.2, -1.3618365937542876, 0.04258701800062745
4.27, -1.3318312028706991, 0.060876057685901354
4.34, -1.295302503430101, -0.24080047235811342
4.41, -1.2524294129838496, -0.8572540455612996
4.48, -1.2034219239072326, 0.07736973178351773
4.55, -1.148520074856923, 0.10209891762583606
4.62, -1.087992775061757, 0.12423119118099156
4.69, -1.022136487205471, 0.14669171217980415
4.76, -0.9512737753526264, 0.17014755957911404
4.83, -0.8757517250299799, 0.19483288012760158
4.9, -0.7959402432017567, 0.22083204426687364
4.97, -0.712230246465523, 0.24817305238058965
5.04, -0.6250317463428872, 0.27686221162174085
5.11, -0.534771841043279, 0.3068962871670452
5.18, -0.4418926235371359, 0.33826714149940573
5.25, -0.3468490161847513, 0.37096399758873955
5.32, -0.25010654252679343, 0.40497428435407684
5.39, -0.15213904715023419, 0.4402846736877661
5.46, -0.053426374797799436, 0.4768813475925623
5.53, 0.045547979911331304, 0.5147501887453232
5.6, 0.14429924063792798, 0.5538773672909469
5.67, 0.24234372375697733, 0.5942490978533612
5.74, 0.3392012074398265, 0.6358520058735658
5.81, 0.4343972837804597, 0.6786731922350315
5.88, 0.5274656824451853, 0.7227003468726517
5.95, 0.6179505544644869, 0.7679218614962336
6.02, 0.7054087049810487, 0.814326949189434
6.09, 0.7894117640179459, 0.8619057773838741
6.16, 0.8695482846345668, 0.9106496210453878
6.23, 0.9454257581935251, 0.9605510439492801
6.3, 1.0166725368677647, 1.011604117675077
6.37, 1.082939653971432, 1.0638046905819685
6.44, 1.1439025331985198, 1.1171507228284194
6.51, 1.1992625783974549, 1.1716427089426382
6.58, 1.2487486360948976, 1.2272842172642062
6.65, 1.2921183236053122, 1.2840825868966228
6.72, 1.329159216221242, 1.3420498394231548
6.79, 1.3596898876694183, 1.4012038874052581
6.86, 1.383560798736553, 1.4615701592766908
6.93, 1.4006550297123317, 1.5231838184745181
