1	100	-10.0	10.0	200
326.63	174023718.86743498
658.29	1425471050.0107446
577.89	964285429.2661449
869.35	3283631789.456876
-638.19	-1300447285.433495
-356.78	-227331813.70555994
879.4	3398851083.3999996
-567.84	-916124685.5427202
909.55	3760616237.9143744
75.38	2130445.07556
155.78	18853799.92596
748.74	2097642606.5429204
-678.39	-1561941936.7077951
778.89	2361433529.137645
-487.44	-579549919.9011201
899.5	3637312855.375
-728.64	-1935298115.96192
35.18	215312.81436
527.64	733930110.5795197
85.43	3103105.1152350004
889.45	3516734621.2881255
-175.88	-27265573.396159995
-55.28	-850939.3865599999
-949.75	-4285298431.921875
-577.89	-965621290.6745449
487.44	578599494.8867201
979.9	4702602061.674999
-979.9	-4706442911.715
-597.99	-1069899315.347195
-316.58	-158844235.24436
-959.8	-4422761104.439999
417.09	362446671.9529449
427.14	389291798.71252
105.53	5854243.340085001
688.44	1630483577.8307202
708.54	1777535946.7361197
25.13	78145.45468499999
55.28	838681.87296
-145.73	-15517438.408384996
537.69	776682595.7758453
-768.84	-2273548627.2867203
396.98	312492572.38116
-25.13	-80705.522285
939.7	4147181798.785001
919.6	3886675221.1600003
-507.54	-654220263.6285201
467.34	509915450.54331994
-396.98	-313122978.86276007
-236.18	-65984061.44996001
859.3	3171046287.2049994
949.75	4281690297.671875
557.79	867104529.4724948
-517.59	-693847641.7785951
839.2	2953654848.76
-5.03	-719.0094350000002
-226.13	-57918500.445785
-618.09	-1181426774.2568452
-839.2	-2956471909.3200006
507.54	653189842.2221202
-195.98	-37713577.63675999
638.19	1298818105.5290952
-939.7	-4150713977.1450005
-788.94	-2456532355.1721206
-276.38	-105711299.23916
256.28	84031025.32895997
437.19	417430787.697595
929.65	4015520257.3656244
-15.08	-17663.49536
-778.89	-2363860241.666045
236.18	65760903.48036
788.94	2454042615.8777204
175.88	27141804.298559997
-547.74	-822264028.41932
-115.58	-7747094.978359999
809.05	2646559822.4331245
-748.74	-2099885086.8933203
145.73	15432455.476784995
497.49	615141154.553545
728.64	1933174416.9635198
296.48	130128610.38816002
-527.64	-735043760.4579198
-417.09	-363142562.2253449
819.1	2746433150.035001
-829.15	-2851538000.9493747
-427.14	-390021627.03092
125.63	9882820.783935
-758.79	-2185567059.7803946
266.33	94315075.54288498
-869.35	-3286654901.1468754
-1000.0	-5002003017.0
165.83	22746765.448635
246.23	74523118.726035
195.98	37559910.99515999
758.79	2183263976.7239943
698.49	1702951725.7450452
-326.63	-174450501.495035
648.24	1361162671.8659203
-738.69	-2016472256.3717453
-135.68	-12525950.09696
-346.73	-208663838.47188506
-658.29	-1427204466.9071445
-648.24	-1362843566.2563202
-95.48	-4370720.173760001
226.13	57713927.338185
-246.23	-74765669.57763499
-437.19	-418195362.081995
668.34	1491773692.2173202
-819.1	-2749116883.2750006
-909.55	-3763925396.724375
-969.85	-4563132446.953126
376.88	267374450.79455996
829.15	2848788008.0593743
-185.93	-32207682.589085005
-386.93	-289946393.43258506
-256.28	-84293777.08255997
608.04	1123262754.8291197
-688.44	-1632379410.3651202
-447.24	-447694219.6323201
-286.43	-117661618.39833501
216.08	50351738.04576001
-75.38	-2153207.65316
-85.43	-3132332.2548350007
366.83	246542972.112135
-859.3	-3173999907.1649995
316.58	158443309.65875998
618.09	1179898599.264445
-989.95	-4852722950.979376
-537.69	-777839071.9202452
718.59	1854266693.0576954
15.08	16719.86976
1000.0	4998002983.0
969.85	4559369976.863126
587.94	1015486622.0837204
517.59	692776010.146195
567.84	914834882.4803201
-919.6	-3890057911.8000007
-266.33	-94598836.21848497
-306.53	-144197634.14718497
5.03	583.8058350000001
-216.08	-50538534.31136001
798.99	2549041845.978295
849.25	3061064124.390625
-125.63	-9945986.371535
-809.05	-2649178104.043124
-336.68	-191046885.15296
95.48	4334220.452160001
-105.53	-5898823.6636850005
45.23	458674.20253499993
407.04	336864955.16512007
457.29	477712161.35924506
-35.18	-220297.34396
-889.45	-3519899140.4981256
356.78	226822611.83195993
306.53	143821757.58358496
-165.83	-22856797.804235
-155.78	-18950903.559559997
346.73	208182917.70028505
-798.99	-2551595420.0586953
989.95	4848802912.969376
597.99	1068468913.1867951
276.38	105405721.62156
768.84	2271184133.50432
65.33	1385788.0793849998
286.43	117333415.818735
547.74	821063917.9889201
-407.04	-337527715.41152006
-467.34	-510789111.2457199
-879.4	-3401944494.839999
477.39	543534410.9678948
-376.88	-267942638.93215996
-587.94	-1016869349.8581204
-206.03	-43813710.79293501
738.69	2014289570.7073452
-65.33	-1402894.1149849999
115.58	7693626.03276
135.68	12452279.84736
-668.34	-1493560439.6397202
959.8	4419076206.279999
-628.14	-1239985172.18492
678.39	1560101050.7393951
-698.49	-1704903312.8654451
-557.79	-868349082.2088947
-708.54	-1779544096.4625196
-899.5	-3640549290.375
628.14	1238406898.7465203
-718.59	-1856332213.4100952
-45.23	-466891.2141349999
-457.29	-478548651.9356451
336.68	190593437.46336
-296.48	-130480245.94976002
185.93	32069368.729485005
-608.04	-1124741639.3955197
-497.49	-616131173.7539451
447.24	446894091.16192013
-849.25	-3063949060.640625
-477.39	-544446049.8162949
-929.65	-4018977287.855624
206.03	43643883.34933501
386.93	289347500.13298506
-366.83	-247081263.10773498
