2	100	-10.0	10.0	100
0.1	-1.52	11.194
4.34	-9.8	-39.160399999999996
8.59	-3.54	8.342300000000009
-5.15	-6.36	170.30450000000002
-5.35	6.77	-126.42599999999997
-3.13	0.71	-0.8400000000000007
-0.51	-3.74	33.1623
5.15	-2.53	6.1440000000000055
-7.37	7.17	-153.40179999999998
2.93	3.33	15.545600000000007
-4.55	5.15	-84.64500000000001
-2.12	-1.11	20.324
-9.19	-0.51	103.08679999999998
-10.0	6.97	-156.89
5.56	-0.3	29.0096
5.76	-7.37	-41.58600000000001
6.16	2.53	67.99
-3.94	8.99	-152.6682
9.39	-8.79	-96.91219999999996
-3.74	9.8	-163.56840000000003
9.19	-7.58	-70.46450000000002
6.77	-5.35	-24.3756
-1.92	-9.6	127.1824
1.92	8.38	-5.704799999999999
7.17	-1.92	24.5497
6.57	-7.17	-46.965800000000016
-5.76	5.35	-95.72039999999998
-1.11	-5.15	55.4316
1.11	1.72	-4.080299999999999
0.51	5.96	-31.341099999999997
9.6	-2.32	42.584
3.94	2.73	29.6822
4.75	9.39	91.64
0.3	-10.0	62.09
-8.59	-0.1	78.0651
3.33	7.98	35.9491
6.97	2.93	90.3372
-9.8	6.36	-134.464
1.52	-1.31	6.506799999999998
-6.97	9.6	-218.3551
-1.52	-7.78	93.2472
-4.14	7.37	-124.98579999999998
6.36	-6.57	-37.91600000000002
5.96	-7.98	-50.300799999999995
-6.16	-9.39	278.2028
-2.93	2.32	-27.0479
-0.1	-8.99	66.637
-6.36	5.56	-103.55519999999999
4.55	-5.76	-16.601499999999994
-0.3	6.57	-50.813
8.38	-6.77	-51.58339999999998
3.54	4.14	28.518400000000007
4.95	-4.95	-13.355000000000011
-7.98	3.54	-44.8472
0.71	1.31	-4.8756
-2.73	3.74	-48.3577
1.31	8.59	-23.6552
-1.31	-2.73	32.555
2.12	10.0	-0.9055999999999926
2.73	3.94	13.1415
7.58	-4.34	-9.855200000000007
-0.91	7.58	-71.92530000000001
-1.72	-2.12	29.7376
-8.99	-3.33	194.9402
1.72	1.52	1.1616
8.18	0.1	69.66639999999998
9.8	0.91	117.42400000000002
7.37	-8.18	-68.28289999999998
-9.39	4.95	-84.9194
7.98	4.55	141.75740000000002
-9.6	8.18	-199.68399999999997
2.53	-3.94	5.0763
-4.75	-3.13	90.07499999999999
-2.53	-1.72	32.4957
-7.17	-9.19	314.41579999999993
5.35	-0.91	21.386999999999997
-8.38	-8.38	340.5576000000001
2.32	-4.14	6.548000000000002
7.78	-5.96	-35.858000000000004
-7.78	-0.71	83.0698
-6.77	3.13	-38.647400000000005
-5.96	2.12	-16.224
-3.54	-4.55	93.7026
-6.57	4.75	-82.7076
0.91	-5.56	25.569299999999995
-2.32	0.3	2.1944
-4.34	5.76	-95.4796
4.14	6.16	51.526799999999994
-3.33	1.11	-6.7700000000000005
8.79	-4.75	-13.743400000000008
-8.79	1.92	14.19369999999999
-0.71	8.79	-78.74859999999998
-8.18	-8.59	338.841
-7.58	7.78	-172.9208
-5.56	-6.16	177.7824
3.13	0.51	12.015799999999999
8.99	-6.97	-57.37079999999998
-4.95	4.34	-69.3265
3.74	9.19	53.769400000000005
10.0	-2.93	33.61
