2	100	-10.0	10.0	100
0.49	0.47	-1.359
0.74	0.9	-2.7544
-0.17	-0.23	2.7562
-0.76	0.21	-0.3712
-0.27	0.19	-0.41100000000000003
0.09	0.11	0.26780000000000004
-0.07	-0.62	5.475099999999999
0.11	-0.98	7.548699999999999
-0.58	-0.88	9.0276
-0.56	0.45	-2.5924
-0.11	0.37	-1.6999999999999997
-0.84	0.27	-0.8648000000000002
0.01	0.25	-0.7424
0.58	-0.33	3.0722
0.05	0.58	-2.9704999999999995
0.88	0.98	-2.4983999999999993
0.37	-0.94	6.673500000000001
-0.6	0.07	0.744
-0.82	-0.58	7.159199999999999
-0.98	0.13	0.6681999999999999
0.84	0.17	0.9439999999999997
-0.72	0.56	-3.6112
-0.29	-0.96	8.639299999999999
0.35	-0.29	2.848
0.9	-0.03	1.939
0.86	0.8	-1.7964000000000007
0.23	-0.7	5.469899999999999
0.45	0.31	-0.5489999999999999
-0.13	-0.52	4.8597
0.03	0.41	-1.8321999999999998
0.21	-0.84	6.3949
0.82	-0.35	3.2613999999999996
0.47	0.96	-4.1455
0.19	0.29	-0.8285999999999998
0.94	-0.54	4.1408000000000005
-0.09	0.76	-4.5171
-0.05	-0.8	6.7225
-0.25	-0.09	1.76
0.66	-0.41	3.4938
-0.9	-0.11	2.8770000000000002
-0.7	0.84	-6.154
-0.62	-0.39	4.8398
-0.74	0.54	-3.4312000000000005
-0.37	-0.64	6.3273
0.17	0.23	-0.4638
0.54	0.05	1.0226
-0.23	-0.45	4.5134
-0.68	0.62	-4.142399999999999
0.43	0.35	-0.8135999999999997
0.25	0.74	-3.5625
-0.8	0.52	-3.248
-0.54	0.66	-4.397600000000001
0.8	-0.15	2.33
0.07	-0.43	3.9246
0.27	0.64	-2.8887000000000005
-0.92	0.94	-7.327999999999999
-0.41	0.6	-3.7699
0.92	-0.17	2.5672
-0.47	-0.82	8.117099999999999
0.76	-0.05	1.8136
-0.52	-0.31	3.924
-0.19	0.43	-2.219
-0.21	-0.19	2.4938000000000002
-0.88	-1.0	11.4144
-0.66	0.82	-5.927999999999999
-0.96	-0.47	6.5652
0.7	-0.56	4.234
0.52	-0.9	6.166399999999999
0.64	-0.72	5.0672
-0.15	0.39	-1.883
0.78	-0.13	2.2142
0.13	-0.86	6.701499999999999
-0.86	0.49	-2.9545999999999997
0.72	0.7	-1.8695999999999993
0.31	-0.76	5.709300000000001
-0.35	-0.68	6.596500000000001
0.33	-0.27	2.7316000000000003
-0.31	1.0	-6.8339
-0.78	0.33	-1.4737999999999998
1.0	-0.49	3.96
-0.49	0.86	-6.044099999999999
0.62	-0.78	5.3936
0.15	-0.21	2.3979999999999997
-0.03	-0.74	6.2475
0.96	0.09	1.5508000000000002
0.68	0.78	-2.4063999999999997
0.39	-0.6	4.6501
-0.94	-0.01	1.9818
0.41	-0.66	4.9763
0.98	0.88	-1.6124
-0.01	0.15	-0.054400000000000004
-0.43	0.72	-4.7839
0.6	-0.37	3.284
0.56	0.68	-2.3040000000000003
0.29	-0.25	2.6166
-0.64	-0.92	9.616
-1.0	-0.07	2.7
-0.45	0.03	0.952
-0.39	0.01	1.0704
-0.33	0.92	-6.2419
