2	100	-10.0	10.0	100
76.77	69.7	21459.3399
32.32	67.68	7134.075200000001
79.8	91.92	27731.248
21.21	27.27	1995.1642000000002
68.69	13.13	7333.1052
49.49	48.48	9308.725699999999
26.26	29.29	2793.0237999999995
75.76	8.08	7520.4400000000005
67.68	68.69	18047.57
65.66	59.6	15635.043599999999
48.48	32.32	6825.691199999999
85.86	9.09	9650.711800000001
98.99	3.03	10678.629200000001
8.08	83.84	1511.688
20.2	19.19	1437.624
9.09	41.41	923.0087999999997
74.75	72.73	21389.155
18.18	4.04	523.5740000000001
14.14	49.49	1953.8754000000001
100.0	60.61	27759.73
84.85	62.63	22704.579
7.07	87.88	1299.7597
83.84	36.36	15920.892800000001
52.53	82.83	15233.770600000002
87.88	14.14	11352.784
61.62	5.05	4696.2173999999995
91.92	39.39	19036.742800000004
12.12	84.85	2639.0904
27.27	74.75	6336.700400000001
1.01	45.45	-178.4164
86.87	30.3	15231.7799
77.78	42.42	15652.0712
2.02	64.65	-55.69060000000002
5.05	50.51	438.1589999999998
47.47	88.89	14290.9958
59.6	37.37	9973.326000000001
39.39	94.95	12108.1636
62.63	96.97	21464.4202
97.98	81.82	33078.5112
22.22	33.33	2483.1962
23.23	38.38	2946.6751000000004
89.9	17.17	12593.569000000001
69.7	86.87	22415.517000000003
42.42	51.52	7996.2516000000005
35.35	78.79	9054.772
33.33	16.16	2614.6072999999997
44.44	43.43	7461.9911999999995
50.51	2.02	2844.2107
3.03	28.28	69.2861
34.34	63.64	7290.948400000001
58.59	98.99	20140.330400000003
71.72	15.15	8298.3824
17.17	77.78	3757.796700000001
95.96	89.9	34460.4336
60.61	40.4	10737.704099999999
11.11	97.98	2704.2455
96.97	1.01	9690.93
25.25	53.54	4319.4375
15.15	55.56	2366.8045
31.31	7.07	1595.9111999999998
57.58	46.46	11016.7368
46.46	25.25	5502.1266
29.29	11.11	1757.3698
64.65	73.74	17966.3155
51.52	66.67	12493.1356
37.37	18.18	3308.4166999999998
81.82	34.34	14884.228799999999
53.54	23.23	6436.1242
45.45	31.31	6116.651000000001
78.79	44.44	16402.066899999998
36.36	90.91	10603.142399999999
72.73	75.76	21290.407300000003
88.89	65.66	24952.364300000005
73.74	52.53	16691.5642
41.41	76.77	10715.535199999998
28.28	70.71	6304.824799999999
63.64	0.0	4051.0496000000003
66.67	93.94	22577.2483
92.93	61.62	25384.6847
93.94	71.72	28535.814
6.06	21.21	274.8514
54.55	92.93	17534.187
13.13	20.2	827.6749000000001
40.4	95.96	12591.792
94.95	35.35	18838.500000000004
38.38	26.26	4313.7808
55.56	79.8	15830.377600000002
19.19	57.58	3281.0767000000005
90.91	54.55	22761.1996
70.71	22.22	9558.892699999997
30.3	12.12	1935.9580000000003
10.1	100.0	2433.0099999999993
56.57	56.57	12405.669600000001
43.43	47.47	7739.7411999999995
80.81	24.24	12238.079300000001
4.04	10.1	69.03359999999999
16.16	58.59	2692.4588000000003
24.24	85.86	6231.2968
82.83	80.81	26376.6158
0.0	6.06	-41.419999999999995
