2	50	-3.0	3.0	100
0.87	0.69	2.25
0.81	0.52	1.85
0.53	0.84	2.21
0.52	0.37	1.26
0.39	0.95	2.29
0.89	0.19	1.27
0.01	0.97	1.95
0.1	0.92	1.9400000000000002
0.92	0.77	2.46
0.88	0.46	1.8
0.44	0.93	2.3000000000000003
0.23	0.94	2.11
0.28	0.86	2.0
0.09	0.11	0.31
0.48	0.39	1.26
0.84	0.23	1.3
0.96	0.04	1.04
0.83	0.26	1.35
0.74	0.15	1.04
1.0	0.08	1.16
0.18	0.76	1.7
0.59	0.4	1.3900000000000001
0.25	0.61	1.47
0.29	0.02	0.32999999999999996
0.13	0.56	1.25
0.47	0.05	0.57
0.64	0.44	1.52
0.4	0.13	0.66
0.33	0.06	0.45
0.91	0.53	1.9700000000000002
0.72	1.0	2.7199999999999998
0.62	0.81	2.24
0.35	0.9	2.15
0.66	0.41	1.48
0.82	0.3	1.42
0.63	0.62	1.87
0.15	0.45	1.05
0.7	0.09	0.8799999999999999
0.86	0.2	1.26
0.34	0.88	2.1
0.68	0.07	0.8200000000000001
0.27	0.78	1.83
0.05	0.7	1.45
0.12	0.99	2.1
0.75	0.74	2.23
0.2	0.63	1.46
0.02	0.58	1.18
0.6	0.85	2.3
0.43	0.17	0.77
0.73	0.89	2.51
0.79	0.48	1.75
0.32	0.36	1.04
0.11	0.49	1.09
0.65	0.67	1.9900000000000002
0.76	0.75	2.26
0.41	0.83	2.07
0.97	0.1	1.17
0.56	0.16	0.8800000000000001
0.77	0.42	1.6099999999999999
0.61	0.65	1.9100000000000001
0.24	0.59	1.42
0.38	0.31	1.0
0.67	0.33	1.33
0.45	0.6	1.65
0.95	0.98	2.91
0.08	0.72	1.52
0.31	0.27	0.8500000000000001
0.16	0.03	0.22
0.04	0.12	0.27999999999999997
0.71	0.18	1.0699999999999998
0.9	0.8	2.5
0.37	0.51	1.3900000000000001
0.07	0.01	0.09000000000000001
0.57	0.28	1.13
0.69	0.73	2.15
0.46	0.54	1.54
0.0	0.24	0.48
0.3	0.22	0.74
0.06	0.21	0.48
0.14	0.14	0.42000000000000004
0.54	0.68	1.9000000000000001
0.26	0.66	1.58
0.49	0.43	1.35
0.19	0.32	0.8300000000000001
0.03	0.38	0.79
0.85	0.64	2.13
0.94	0.34	1.62
0.8	0.82	2.44
0.36	0.79	1.94
0.17	0.29	0.75
0.93	0.57	2.07
0.78	0.55	1.8800000000000001
0.58	0.25	1.08
0.21	0.0	0.21
0.22	0.35	0.9199999999999999
0.42	0.87	2.16
0.51	0.47	1.45
0.98	0.91	2.8
0.99	0.71	2.41
0.55	0.96	2.4699999999999998
