x1, x2, Expected Value, Function Value

84.62, -86.62, -2.9537848692135613, -2.011459000959326
-71.24, 25.08, -0.17890180414795243, -1.0608181178593727
57.19, 23.08, 1.2874000895564957, 1.6041207404801991
-49.83, -97.32, 2.029357987476784, 1.8456162174090227
53.18, 93.98, -0.9550965437047135, -1.951754992866593
25.75, -91.3, 1.9346893623684662, 1.6721769605278152
-7.69, -79.26, 0.9733154469001153, 0.3369287047447934
14.38, -63.88, 0.30663771610956697, -0.4780659263169969
33.11, -23.75, -0.9952516603271737, -0.25171731312335544
-85.28, -25.08, -0.8207546163498325, -1.7890827524758015
-81.94, -14.38, 2.0624380455184883, 1.9881798491863902
-95.99, 95.99, 0.42387292115954045, -0.34102994914614787
-91.97, 43.81, -2.2072554118370977, -1.281659829361803
-23.08, 47.16, -0.07158196761166546, -0.9146358714123364
57.86, 75.25, -0.09656213477789022, 0.5200593825022289
-29.1, -16.39, -2.2721228998282568, -1.3433787295847182
-19.06, 29.1, 2.0609044740850124, 1.99115379180392
53.85, -85.95, -0.8314266814421943, -1.8026818552511592
-93.98, -4.35, 1.7952314036491055, 1.917144091259265
33.78, 50.5, -2.350692039048933, -1.470215849048188
47.83, -62.54, -2.4601040199497066, -1.5106319717131098
-13.04, 56.52, 1.5452300255805784, 1.7559579100446756
22.41, -27.76, -2.805263832244155, -1.8878233448045627
-29.77, -92.64, -0.8832833203257706, -0.15466484170660488
-76.59, 63.88, 0.1787763651081573, 0.7673888635204539
27.76, -69.23, -0.774126807477197, -1.8043310013814933
-17.73, -72.58, 0.34116617609142197, 0.8629347284626736
55.85, 11.71, 1.8736715144203075, 1.5259297098150593
9.03, 83.95, -2.826745934257128, -1.9173404185377092
-74.58, 8.36, 1.7648323731914684, 1.3557389179798383
46.49, 76.59, -2.5616515055679403, -1.6632465088361343
-41.14, -19.73, -2.8999125459951562, -1.9287846523705094
-89.3, -3.68, -0.15273807724275018, 0.47524174601298136
-83.95, 70.57, -0.3788222417858641, -1.332787653555019
-92.64, -33.78, -0.7940104110014051, -0.07479463956200157
7.69, -57.19, -0.32032460268589263, 0.33391601077243405
-22.41, -54.52, -0.8489628935134125, -1.8390777923071222
48.49, 79.26, -1.1821677738778038, -0.4172095681870909
67.89, 90.64, 1.2527502210333257, 0.6697952835973139
-36.45, -98.66, 1.2170672543593275, 0.6309192355318671
-47.16, 57.86, -0.9988591842728052, -2.0453376837559074
-51.17, 59.2, 0.7991315225603064, 1.2807492561206966
83.95, -41.81, -2.19129535892608, -1.2923691694669142
37.79, -95.32, 2.0371734663986985, 2.0683152031657626
3.01, -17.73, -0.9848721454203048, -1.9605843708531494
41.81, 85.28, -0.2469219247914033, -1.1693034418890325
8.36, 61.87, -1.830993774811045, -1.005344233663775
-73.24, 17.73, -0.22690409922235677, -1.1214632802158269
49.16, -13.71, 0.3723844182238052, 0.8923906491469965
76.59, 49.16, 1.3012644834144116, 0.7417594287988394
28.43, -74.58, -0.9788444162403319, -2.0524544461371277
-79.93, -9.03, -1.1272595076745353, -0.37324733471517074
26.42, -22.41, 1.1596100150225617, 0.5720832670113518
35.79, 51.17, -1.4798542861068715, -0.6557770140834721
37.12, 71.24, 1.388371440930594, 1.6996258489478027
-31.77, -58.53, 2.0520496816946374, 1.9488585914809269
17.06, -59.2, 0.34603227785987256, -0.42825907663198787
67.22, 31.77, 0.174789108886919, -0.6311206213374195
-39.8, -80.6, -1.8788692421548185, -1.0338377742442462
