x1, x2, Expected Value, Function Value

4.04, 91.92, 187.88, 191.92
40.4, 82.83, 206.06, 246.46
81.82, 47.47, 176.76, 258.58
5.05, 2.02, 9.09, 14.14
75.76, 76.77, 229.3, 305.06
64.65, 10.1, 84.85000000000001, 149.5
20.2, 28.28, 76.76, 96.96000000000001
93.94, 30.3, 154.54, 248.48
88.89, 15.15, 119.19, 208.07999999999998
55.56, 37.37, 130.3, 185.86
90.91, 61.62, 214.14999999999998, 305.05999999999995
50.51, 46.46, 143.43, 193.94
15.15, 93.94, 203.03, 218.18
87.88, 5.05, 97.97999999999999, 185.85999999999999
8.08, 87.88, 183.84, 191.92000000000002
27.27, 31.31, 89.89, 117.16
43.43, 13.13, 69.69, 113.12
91.92, 16.16, 124.24000000000001, 216.16000000000003
18.18, 50.51, 119.19999999999999, 137.38
100.0, 72.73, 245.46, 345.46000000000004
51.52, 55.56, 162.64000000000001, 214.16000000000003
33.33, 49.49, 132.31, 165.64
61.62, 8.08, 77.78, 139.4
67.68, 23.23, 114.14000000000001, 181.82000000000002
34.34, 14.14, 62.620000000000005, 96.96000000000001
66.67, 89.9, 246.47000000000003, 313.14000000000004
92.93, 7.07, 107.07000000000001, 200.0
80.81, 60.61, 202.03, 282.84000000000003
53.54, 94.95, 243.44, 296.98
71.72, 59.6, 190.92000000000002, 262.64
98.99, 62.63, 224.25, 323.24
41.41, 63.64, 168.69, 210.1
48.48, 21.21, 90.9, 139.38
26.26, 74.75, 175.76, 202.01999999999998
95.96, 80.81, 257.58, 353.53999999999996
89.9, 77.78, 245.46, 335.36
13.13, 20.2, 53.53, 66.66
97.98, 83.84, 265.66, 363.64000000000004
62.63, 17.17, 96.97, 159.6
25.25, 85.86, 196.97, 222.22
82.83, 86.87, 256.57, 339.4
37.37, 92.93, 223.23000000000002, 260.6
57.58, 4.04, 65.66, 123.24
96.97, 27.27, 151.51, 248.48
7.07, 32.32, 71.71000000000001, 78.78
16.16, 43.43, 103.02, 119.17999999999999
85.86, 54.55, 194.95999999999998, 280.82
3.03, 66.67, 136.37, 139.4
49.49, 97.98, 245.45000000000002, 294.94
42.42, 65.66, 173.74, 216.16000000000003
6.06, 29.29, 64.64, 70.7
84.85, 24.24, 133.32999999999998, 218.17999999999998
0.0, 35.35, 70.7, 70.7
31.31, 12.12, 55.55, 86.86
94.95, 25.25, 145.45, 240.39999999999998
74.75, 95.96, 266.66999999999996, 341.41999999999996
79.8, 18.18, 116.16, 195.95999999999998
10.1, 70.71, 151.51999999999998, 161.61999999999998
83.84, 38.38, 160.60000000000002, 244.44000000000003
17.17, 26.26, 69.69, 86.86
78.79, 67.68, 214.15000000000003, 292.94000000000005
68.69, 96.97, 262.63, 331.32
9.09, 48.48, 106.05, 115.14
76.77, 69.7, 216.17000000000002, 292.94
22.22, 11.11, 44.44, 66.66
46.46, 39.39, 125.24000000000001, 171.70000000000002
12.12, 98.99, 210.1, 222.22
58.59, 33.33, 125.25, 183.84
65.66, 78.79, 223.24, 288.9
77.78, 42.42, 162.62, 240.4
28.28, 81.82, 191.92, 220.2
29.29, 1.01, 31.31, 60.599999999999994
47.47, 88.89, 225.25, 272.72
73.74, 9.09, 91.91999999999999, 165.65999999999997
35.35, 0.0, 35.35, 70.7
11.11, 44.44, 99.99, 111.1
44.44, 53.54, 151.51999999999998, 195.95999999999998
38.38, 41.41, 121.19999999999999, 159.57999999999998
24.24, 73.74, 171.72, 195.96
1.01, 75.76, 152.53, 153.54
23.23, 57.58, 138.39, 161.61999999999998
19.19, 36.36, 91.91, 111.1
63.64, 40.4, 144.44, 208.07999999999998
56.57, 45.45, 147.47, 204.04
60.61, 56.57, 173.75, 234.36
14.14, 3.03, 20.2, 34.34
70.71, 22.22, 115.14999999999999, 185.85999999999999
30.3, 71.72, 173.74, 204.04000000000002
21.21, 34.34, 89.89000000000001, 111.10000000000002
69.7, 19.19, 108.08000000000001, 177.78000000000003
54.55, 90.91, 236.37, 290.92
52.53, 68.69, 189.91, 242.44
36.36, 6.06, 48.48, 84.84
59.6, 100.0, 259.6, 319.20000000000005
72.73, 51.52, 175.77, 248.5
39.39, 64.65, 168.69, 208.07999999999998
32.32, 58.59, 149.5, 181.82
45.45, 84.85, 215.14999999999998, 260.59999999999997
86.87, 79.8, 246.47, 333.34000000000003
2.02, 52.53, 107.08, 109.1
