x1, Expected Value, Function Value

4.34, 367.0813199999999, 376.5067532149219
7.98, 2420.4271600000006, 2436.14274801179
9.8, 4526.280000000001, 4544.80042481708
-5.96, -1164.4668800000002, -1149.52954229844
-2.73, -141.82788499999998, -131.6672030941977
-7.37, -2149.321565, -2130.9828113240665
-9.19, -4094.2399949999995, -4070.9534819358896
-6.77, -1680.4194649999995, -1666.5322607524377
-4.75, -612.234375, -599.6457719637807
5.35, 707.4568749999997, 716.3047571245255
-1.31, -35.602655, -29.03357531201597
-0.3, -18.215, -12.677488367109628
-3.13, -199.30528499999997, -191.10837797639803
-9.8, -4944.4400000000005, -4920.655064066924
8.79, 3250.5989949999985, 3270.7429063161203
-0.1, -17.325, -7.457583109988166
7.37, 1898.0539649999998, 1910.8836386378798
-8.38, -3124.991160000001, -3104.1560961522064
-2.12, -79.98944, -69.49736008528033
1.31, -5.2617449999999995, 0.25849034940240845
-0.91, -25.154055, -16.93581321783763
-7.17, -1984.336865, -1965.883601896029
8.99, 3481.1932950000005, 3500.373065015381
-8.18, -2912.081959999999, -2891.9640522730388
6.97, 1599.7925649999997, 1611.3235672483995
3.13, 126.117685, 133.77841459190543
7.17, 1744.701265, 1756.8177313124925
0.71, -14.088645, -5.48315734237803
-6.57, -1541.0067650000003, -1524.69561083139
3.33, 155.44238500000003, 166.67464902319088
7.58, 2068.42476, 2083.9274585813755
-1.72, -53.51904, -43.301435043752456
-9.6, -4653.799999999999, -4632.491177941515
5.15, 628.3593750000003, 640.742968176559
6.16, 1094.31328, 1105.2107619230676
8.18, 2610.4323599999993, 2626.5616364619204
-2.32, -97.16063999999997, -89.23664351125598
5.56, 797.2508799999998, 809.5354713896778
-5.76, -1056.15008, -1043.0737742563065
-6.97, -1828.116165, -1814.5138236900993
4.55, 426.22687499999995, 434.03975126165557
3.54, 190.36612000000002, 198.0043639538642
5.96, 988.38048, 998.3256830543106
-4.14, -418.48891999999995, -410.01901951538974
-4.95, -687.2918750000001, -673.8169483201137
2.93, 100.388985, 108.32007432893
1.11, -9.296045, -3.147774698391683
9.39, 3974.5058950000007, 3993.4492574685205
-1.11, -29.632355000000004, -23.843647202502485
-6.36, -1403.2764800000002, -1387.2214614452894
3.94, 269.58772, 280.7542730932704
-7.98, -2709.1487600000005, -2688.7936278601574
-5.56, -954.9052799999997, -939.6808702829945
-6.16, -1280.0956800000001, -1266.5343073003453
3.74, 227.81292000000008, 235.22284973762285
-5.15, -768.4493750000003, -756.066859510902
1.92, 16.776639999999993, 25.42019541025269
-9.39, -4361.194295000001, -4341.694450551375
2.12, 28.011840000000007, 34.86987409548357
0.51, -15.326945, -7.346512844125502
-4.34, -476.4237199999999, -463.05004124669676
9.19, 3722.415595, 3739.6458718001345
10.0, 4813.0, 4835.310397879774
6.77, 1463.0878649999995, 1477.8557023309077
-4.55, -543.0368749999999, -529.3516418473118
9.6, 4251.16, 4268.9584496216185
2.73, 78.016285, 84.23444125195915
5.76, 889.43968, 899.2420113860398
-3.74, -317.76332000000014, -307.8758052152657
-3.94, -365.68211999999994, -355.0437071274679
-2.93, -168.728585, -160.08371190570278
0.91, -12.158345, -5.575865895514531
-1.52, -43.73984, -33.119222477254866
4.14, 315.93051999999994, 325.5453064106275
-3.54, -274.49252, -265.3934760642292
-8.79, -3593.655394999999, -3573.000473243893
4.95, 555.2818750000001, 565.8489482439028
0.1, -16.715, -8.504223770223662
-7.58, -2332.25036, -2317.1813570046143
-8.59, -3359.545095, -3339.5086263855064
-3.33, -233.797985, -225.291146981692
6.36, 1207.47808, 1222.3291449879669
-1.92, -65.52223999999998, -56.34805711493028
-0.51, -19.713455, -14.156400196705555
0.3, -16.145, -7.602661562523048
1.72, 7.68544, 13.413635048956102
-8.99, -3838.473695, -3817.7209179214033
2.32, 41.631039999999985, 50.390455048771734
-0.71, -21.927754999999998, -14.26223031905443
-7.78, -2515.9515600000004, -2500.637179208504
2.53, 58.75958499999999, 68.33548284977496
-2.53, -118.36318499999999, -109.10708798018506
4.75, 487.984375, 498.0851880198468
8.38, 2810.0935600000007, 2825.311365310648
1.52, 0.4982400000000027, 8.236534183319318
8.59, 3030.392695, 3050.0533939869283
7.78, 2239.8379600000007, 2255.506278525953
6.57, 1334.3471650000004, 1346.8930082826744
-10.0, -5247.0, -5225.446259333886
-5.35, -855.9468749999997, -842.9983724404659
